GENE_SET,GROUP_ID,SPECIES.CLUSTER,SPECIES,CLUSTER,ENSEMBL,external_gene_name,description
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000029810,Tmem176b,transmembrane protein 176B
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000030043,Tacr1,tachykinin receptor 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000030207,Fam234b,"family with sequence similarity 234, member B"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000030208,Emp1,epithelial membrane protein 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000030310,Slc6a1,"solute carrier family 6 (neurotransmitter transporter, GABA), member 1"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000030351,Tspan11,tetraspanin 11
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000030376,Slc8a2,"solute carrier family 8 (sodium/calcium exchanger), member 2"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000030428,Ttyh1,tweety family member 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000030683,Sez6l2,seizure related 6 homolog like 2
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000030824,Nucb1,nucleobindin 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031028,Tub,tubby bipartite transcription factor
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031284,Pak3,p21 protein (Cdc42/Rac)-activated kinase 3
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031310,Zmym3,"zinc finger, MYM-type 3"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031342,Gpm6b,glycoprotein m6b
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031367,Ap1s2,"adaptor-related protein complex 1, sigma 2 subunit"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031428,Zcchc18,"zinc finger, CCHC domain containing 18"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031502,Col4a1,"collagen, type IV, alpha 1"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031503,Col4a2,"collagen, type IV, alpha 2"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031517,Gpm6a,glycoprotein m6a
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031538,Plat,"plasminogen activator, tissue"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031654,Cbln1,cerebellin 1 precursor protein
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031748,Gnao1,"guanine nucleotide binding protein, alpha O"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031760,Mt3,metallothionein 3
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031841,Cdh13,cadherin 13
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031983,2310022B05Rik,RIKEN cDNA 2310022B05 gene
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000031996,Aplp2,amyloid beta (A4) precursor-like protein 2
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000032231,Anxa2,annexin A2
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000032336,Nptn,neuroplastin
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000032374,Plod2,"procollagen lysine, 2-oxoglutarate 5-dioxygenase 2"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000032609,Klhdc8b,kelch domain containing 8B
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000032667,Pon2,paraoxonase 2
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000032870,Smap2,small ArfGAP 2
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000032959,Pebp1,phosphatidylethanolamine binding protein 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000032965,Ift57,intraflagellar transport 57
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000033007,Asic4,acid-sensing (proton-gated) ion channel family member 4
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000033022,Cdo1,"cysteine dioxygenase 1, cytosolic"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000033161,Atp1a1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000033578,Tmem35a,transmembrane protein 35A
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000033595,Lgi3,"leucine-rich repeat LGI family, member 3"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000033763,Mtss1l,metastasis suppressor 1-like
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000033981,Gria2,"glutamate receptor, ionotropic, AMPA2 (alpha 2)"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000034205,Loxl2,lysyl oxidase-like 2
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000034245,Hdac11,histone deacetylase 11
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000034707,Gns,glucosamine (N-acetyl)-6-sulfatase
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000034723,Tmx4,thioredoxin-related transmembrane protein 4
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000034818,Celf5,"CUGBP, Elav-like family member 5"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000035105,Egln3,egl-9 family hypoxia-inducible factor 3
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000035246,Pcyt1b,"phosphate cytidylyltransferase 1, choline, beta isoform"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000035451,Foxa1,forkhead box A1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000035551,Igfbpl1,insulin-like growth factor binding protein-like 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000035596,Mboat7,membrane bound O-acyltransferase domain containing 7
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000035864,Syt1,synaptotagmin I
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000036093,Arl5a,ADP-ribosylation factor-like 5A
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000036295,Lrrn3,"leucine rich repeat protein 3, neuronal"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000036402,Gng12,"guanine nucleotide binding protein (G protein), gamma 12"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000036502,Tmem255a,transmembrane protein 255A
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000036699,Zcchc12,"zinc finger, CCHC domain containing 12"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000036766,Dner,delta/notch-like EGF repeat containing
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000037172,E330009J07Rik,RIKEN cDNA E330009J07 gene
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000037348,Paqr7,progestin and adipoQ receptor family member VII
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000037509,Arhgef4,Rho guanine nucleotide exchange factor (GEF) 4
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000037605,Adgrl3,adhesion G protein-coupled receptor L3
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000037606,Osbpl5,oxysterol binding protein-like 5
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000037872,Ackr1,atypical chemokine receptor 1 (Duffy blood group)
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000037902,Sirpa,signal-regulatory protein alpha
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000038141,Tmem181a,transmembrane protein 181A
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000038366,Lasp1,LIM and SH3 protein 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000038486,Sv2a,synaptic vesicle glycoprotein 2 a
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000038497,Tmco3,transmembrane and coiled-coil domains 3
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000038615,Nfe2l1,"nuclear factor, erythroid derived 2,-like 1"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000039208,Metrnl,"meteorin, glial cell differentiation regulator-like"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000039278,Pcsk1n,proprotein convertase subtilisin/kexin type 1 inhibitor
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000039323,Igfbp2,insulin-like growth factor binding protein 2
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000039530,Tusc3,tumor suppressor candidate 3
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000039601,Rcan2,regulator of calcineurin 2
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000040037,Negr1,neuronal growth regulator 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000040653,Ppp1r14c,"protein phosphatase 1, regulatory (inhibitor) subunit 14c"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000040856,Dlk1,delta-like 1 homolog (Drosophila)
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000040907,Atp1a3,"ATPase, Na+/K+ transporting, alpha 3 polypeptide"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000040997,Abhd4,abhydrolase domain containing 4
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000041012,Cmtm8,CKLF-like MARVEL transmembrane domain containing 8
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000041119,Pde9a,phosphodiesterase 9A
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000041895,Wipi1,"WD repeat domain, phosphoinositide interacting 1"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000041958,Pigs,"phosphatidylinositol glycan anchor biosynthesis, class S"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000043219,Hoxa6,homeobox A6
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000043388,Tmem130,transmembrane protein 130
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000043391,2510009E07Rik,RIKEN cDNA 2510009E07 gene
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000044117,2900011O08Rik,RIKEN cDNA 2900011O08 gene
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000044288,Cnr1,cannabinoid receptor 1 (brain)
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000044864,Ankrd50,ankyrin repeat domain 50
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000046709,Mapk10,mitogen-activated protein kinase 10
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000046727,Cystm1,cysteine-rich transmembrane module containing 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000047085,Lrrc4b,leucine rich repeat containing 4B
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000047557,Lxn,latexin
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000049154,Fam183b,"family with sequence similarity 183, member B"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000049281,Scn3b,"sodium channel, voltage-gated, type III, beta"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000049538,Adamts16,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000049556,Lingo1,leucine rich repeat and Ig domain containing 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000051048,P4ha3,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000051359,Ncald,neurocalcin delta
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000052981,Ube2ql1,ubiquitin-conjugating enzyme E2Q family-like 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000054091,1810037I17Rik,RIKEN cDNA 1810037I17 gene
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000055737,Ghr,growth hormone receptor
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000056204,Pgpep1,pyroglutamyl-peptidase I
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000056222,Spock1,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000057716,Tmem178b,transmembrane protein 178B
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000057880,Abat,4-aminobutyrate aminotransferase
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000058756,Thra,thyroid hormone receptor alpha
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000058914,C1qtnf3,C1q and tumor necrosis factor related protein 3
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000058966,Fam57b,"family with sequence similarity 57, member B"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000060227,Casc4,cancer susceptibility candidate 4
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000062044,Lmtk3,lemur tyrosine kinase 3
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000063446,Plppr1,phospholipid phosphatase related 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000066456,Hmgn3,high mobility group nucleosomal binding domain 3
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000070003,Ssbp4,single stranded DNA binding protein 4
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000072949,Acot1,acyl-CoA thioesterase 1
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000072966,Gprasp2,G protein-coupled receptor associated sorting protein 2
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000075590,Nrbp2,nuclear receptor binding protein 2
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000078566,Bnip3,BCL2/adenovirus E1B interacting protein 3
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000078670,Fam174b,"family with sequence similarity 174, member B"
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000079037,Prnp,prion protein
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000090223,Pcp4,Purkinje cell protein 4
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000094724,Rnaset2b,ribonuclease T2B
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000102252,Snrpn,small nuclear ribonucleoprotein N
HQ_TPMRANGE50,GROUP_2,M14,mouse,14,ENSMUSG00000102918,Pcdhgc3,"protocadherin gamma subfamily C, 3"
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000006007,GDE1,glycerophosphodiester phosphodiesterase 1
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000025039,RRAGD,Ras related GTP binding D
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000026559,KCNG1,potassium voltage-gated channel modifier subfamily G member 1
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000037965,HOXC8,homeobox C8
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000065320,NTN1,netrin 1
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000067182,TNFRSF1A,TNF receptor superfamily member 1A
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000079215,SLC1A3,solute carrier family 1 member 3
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000082397,EPB41L3,erythrocyte membrane protein band 4.1 like 3
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000082641,NFE2L1,"nuclear factor, erythroid 2 like 1"
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000091986,CCDC80,coiled-coil domain containing 80
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000100979,PLTP,phospholipid transfer protein
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000101210,EEF1A2,eukaryotic translation elongation factor 1 alpha 2
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000102109,PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000105854,PON2,paraoxonase 2
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000108406,DHX40,DEAH-box helicase 40
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000108679,LGALS3BP,galectin 3 binding protein
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000108947,EFNB3,ephrin B3
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000116171,SCP2,sterol carrier protein 2
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000118298,CA14,carbonic anhydrase 14
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000121413,ZSCAN18,zinc finger and SCAN domain containing 18
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000129514,FOXA1,forkhead box A1
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000130382,MLLT1,"MLLT1, super elongation complex subunit"
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000131507,NDFIP1,Nedd4 family interacting protein 1
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000132386,SERPINF1,serpin family F member 1
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000132716,DCAF8,DDB1 and CUL4 associated factor 8
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000132821,VSTM2L,V-set and transmembrane domain containing 2 like
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000134121,CHL1,cell adhesion molecule L1 like
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000134243,SORT1,sortilin 1
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000134352,IL6ST,interleukin 6 signal transducer
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000135506,OS9,"OS9, endoplasmic reticulum lectin"
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000136698,CFC1,"cripto, FRL-1, cryptic family 1"
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000137573,SULF1,sulfatase 1
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000137575,SDCBP,syndecan binding protein
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000140391,TSPAN3,tetraspanin 3
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000144619,CNTN4,contactin 4
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000147400,CETN2,centrin 2
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000149260,CAPN5,calpain 5
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000160310,PRMT2,protein arginine methyltransferase 2
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000161671,EMC10,ER membrane protein complex subunit 10
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000162552,WNT4,Wnt family member 4
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000163382,NAXE,NAD(P)HX epimerase
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000163879,DNALI1,dynein axonemal light intermediate chain 1
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000164690,SHH,sonic hedgehog
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000164919,COX6C,cytochrome c oxidase subunit 6C
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000166106,ADAMTS15,ADAM metallopeptidase with thrombospondin type 1 motif 15
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000167244,IGF2,insulin like growth factor 2
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000168610,STAT3,signal transducer and activator of transcription 3
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000169436,COL22A1,collagen type XXII alpha 1 chain
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000170412,GPRC5C,G protein-coupled receptor class C group 5 member C
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000171617,ENC1,ectodermal-neural cortex 1
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000175215,CTDSP2,CTD small phosphatase 2
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000177707,NECTIN3,nectin cell adhesion molecule 3
HQ_TPMRANGE50,GROUP_2,H11,human,11,ENSG00000185774,KCNIP4,potassium voltage-gated channel interacting protein 4
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000010278,CD9,CD9 molecule
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000011028,MRC2,mannose receptor C type 2
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000050165,DKK3,dickkopf WNT signaling pathway inhibitor 3
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000062716,VMP1,vacuole membrane protein 1
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000068697,LAPTM4A,lysosomal protein transmembrane 4 alpha
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000084234,APLP2,amyloid beta precursor like protein 2
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000103485,QPRT,quinolinate phosphoribosyltransferase
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000104341,LAPTM4B,lysosomal protein transmembrane 4 beta
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000104723,TUSC3,tumor suppressor candidate 3
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000106484,MEST,mesoderm specific transcript
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000112559,MDFI,MyoD family inhibitor
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000114861,FOXP1,forkhead box P1
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000115461,IGFBP5,insulin like growth factor binding protein 5
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000116729,WLS,wntless Wnt ligand secretion mediator
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000117984,CTSD,cathepsin D
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000125505,MBOAT7,membrane bound O-acyltransferase domain containing 7
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000125971,DYNLRB1,dynein light chain roadblock-type 1
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000129654,FOXJ1,forkhead box J1
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000135052,GOLM1,golgi membrane protein 1
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000139219,COL2A1,collagen type II alpha 1 chain
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000139644,TMBIM6,transmembrane BAX inhibitor motif containing 6
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000142089,IFITM3,interferon induced transmembrane protein 3
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000145147,SLIT2,slit guidance ligand 2
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000156642,NPTN,neuroplastin
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000159079,C21orf59,chromosome 21 open reading frame 59
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000169764,UGP2,UDP-glucose pyrophosphorylase 2
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000170348,TMED10,transmembrane p24 trafficking protein 10
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000172037,LAMB2,laminin subunit beta 2
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000182220,ATP6AP2,ATPase H+ transporting accessory protein 2
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000184005,ST6GALNAC3,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000184557,SOCS3,suppressor of cytokine signaling 3
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000185201,IFITM2,interferon induced transmembrane protein 2
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000197747,S100A10,S100 calcium binding protein A10
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000198898,CAPZA2,capping actin protein of muscle Z-line alpha subunit 2
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000204580,DDR1,discoidin domain receptor tyrosine kinase 1
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000242265,PEG10,paternally expressed 10
HQ_TPMRANGE50,GROUP_2,H17,human,17,ENSG00000262655,SPON1,spondin 1
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000004487,KDM1A,lysine demethylase 1A
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000007168,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000010270,STARD3NL,STARD3 N-terminal like
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000016082,ISL1,ISL LIM homeobox 1
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000031698,SARS,seryl-tRNA synthetase
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000057608,GDI2,GDP dissociation inhibitor 2
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000067715,SYT1,synaptotagmin 1
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000069345,DNAJA2,DnaJ heat shock protein family (Hsp40) member A2
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000069956,MAPK6,mitogen-activated protein kinase 6
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000072832,CRMP1,collapsin response mediator protein 1
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000074590,NUAK1,NUAK family kinase 1
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000076716,GPC4,glypican 4
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000077097,TOP2B,topoisomerase (DNA) II beta
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000077279,DCX,doublecortin
HQ_TPMRANGE50,GROUP_3,H6,human,6,ENSG00000078804,TP53INP2,tumor protein p53 inducible nuclear protein 2
